Datetime,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,AQI,Date,Time
2022-12-21 12:00:00,821.11,0.37,11.31,82.25,15.74,28.25,47.97,9.5,4,2022-12-21,12:00:00
2022-12-21 13:00:00,694.27,0.18,10.28,67.95,13.23,24.63,41.26,7.98,3,2022-12-21,13:00:00
2022-12-21 14:00:00,614.17,0.16,9.34,58.65,11.44,21.49,34.16,6.33,3,2022-12-21,14:00:00
2022-12-21 15:00:00,547.41,0.11,8.23,62.23,9.78,19.58,30.1,4.69,2,2022-12-21,15:00:00
2022-12-21 16:00:00,520.71,0.05,7.54,67.23,8.7,18.82,29.15,3.67,2,2022-12-21,16:00:00
2022-12-21 17:00:00,520.71,0.02,7.97,67.23,8.82,18.0,27.33,3.13,2,2022-12-21,17:00:00
2022-12-21 18:00:00,514.03,0.0,8.23,60.8,8.34,15.46,23.2,2.91,2,2022-12-21,18:00:00
2022-12-21 19:00:00,494.0,0.0,7.54,45.42,6.32,11.62,18.22,3.45,2,2022-12-21,19:00:00
2022-12-21 20:00:00,487.33,0.0,6.51,31.11,4.47,9.38,15.96,3.89,1,2022-12-21,20:00:00
2022-12-21 21:00:00,473.98,0.02,5.57,22.71,3.61,8.53,15.44,3.83,1,2022-12-21,21:00:00
2022-12-21 22:00:00,467.3,0.03,5.23,19.31,3.4,8.37,15.88,3.77,1,2022-12-21,22:00:00
2022-12-21 23:00:00,473.98,0.05,5.44,17.34,3.4,8.03,15.68,3.74,1,2022-12-21,23:00:00
2022-12-22 00:00:00,453.95,0.05,5.18,16.27,3.25,6.94,14.2,3.45,1,2022-12-22,00:00:00
2022-12-22 01:00:00,467.3,0.11,6.0,13.59,3.13,7.46,15.24,3.23,1,2022-12-22,01:00:00
2022-12-22 02:00:00,500.68,0.24,7.45,10.1,3.19,9.0,18.01,3.32,1,2022-12-22,02:00:00
2022-12-22 03:00:00,547.41,0.51,8.83,7.06,3.61,10.72,21.24,3.86,2,2022-12-22,03:00:00
2022-12-22 04:00:00,600.81,1.1,9.94,3.93,4.17,12.6,25.43,4.56,2,2022-12-22,04:00:00
2022-12-22 05:00:00,640.87,2.43,10.02,1.45,4.71,13.53,28.5,5.0,2,2022-12-22,05:00:00
2022-12-22 06:00:00,647.54,3.86,9.77,0.65,5.07,13.6,30.26,5.26,2,2022-12-22,06:00:00
2022-12-22 07:00:00,767.71,6.31,10.97,0.39,6.44,16.69,35.37,6.46,3,2022-12-22,07:00:00
2022-12-22 08:00:00,947.95,10.28,12.51,0.6,8.46,20.96,42.07,8.11,3,2022-12-22,08:00:00
2022-12-22 09:00:00,988.01,8.61,15.59,4.56,10.37,22.06,44.86,10.51,3,2022-12-22,09:00:00
2022-12-22 10:00:00,747.68,1.54,15.94,16.45,9.42,17.06,35.17,9.37,3,2022-12-22,10:00:00
2022-12-22 11:00:00,794.41,0.89,17.14,21.1,10.85,20.51,40.04,10.39,3,2022-12-22,11:00:00
2022-12-22 12:00:00,834.47,0.43,17.82,25.75,11.8,22.27,40.16,10.51,3,2022-12-22,12:00:00
2022-12-22 13:00:00,707.63,0.15,13.88,29.33,10.49,19.85,34.01,8.49,2,2022-12-22,13:00:00
2022-12-22 14:00:00,620.84,0.09,11.48,30.4,9.3,17.88,28.16,6.9,2,2022-12-22,14:00:00
2022-12-22 15:00:00,554.08,0.06,9.85,30.04,7.75,15.2,22.27,5.64,2,2022-12-22,15:00:00
2022-12-22 16:00:00,507.35,0.19,8.23,32.19,6.2,12.29,18.27,4.81,2,2022-12-22,16:00:00
2022-12-22 17:00:00,507.35,0.18,8.05,33.26,5.42,10.22,15.6,4.31,2,2022-12-22,17:00:00
2022-12-22 18:00:00,507.35,0.03,8.14,31.83,4.77,8.7,13.73,3.83,1,2022-12-22,18:00:00
2022-12-22 19:00:00,507.35,0.0,7.63,29.33,4.41,8.07,13.33,3.89,1,2022-12-22,19:00:00
2022-12-22 20:00:00,507.35,0.01,6.94,26.11,4.29,7.91,13.81,4.12,1,2022-12-22,20:00:00
2022-12-22 21:00:00,500.68,0.01,6.17,23.96,4.17,7.79,14.46,4.12,1,2022-12-22,21:00:00
2022-12-22 22:00:00,500.68,0.01,5.83,22.89,4.05,7.87,15.29,4.12,1,2022-12-22,22:00:00
2022-12-22 23:00:00,500.68,0.01,5.83,22.71,3.87,7.42,15.48,4.02,1,2022-12-22,23:00:00
2022-12-23 00:00:00,473.98,0.01,5.4,22.71,3.55,6.21,14.15,3.64,1,2022-12-23,00:00:00
2022-12-23 01:00:00,494.0,0.04,6.6,18.6,3.34,7.0,15.44,3.39,1,2022-12-23,01:00:00
2022-12-23 02:00:00,520.71,0.12,8.31,13.41,3.4,8.43,17.05,3.45,1,2022-12-23,02:00:00
2022-12-23 03:00:00,567.44,0.32,10.2,9.12,3.93,10.33,19.59,4.12,2,2022-12-23,03:00:00
2022-12-23 04:00:00,634.19,0.96,12.85,4.6,4.65,12.76,22.54,4.81,2,2022-12-23,04:00:00
2022-12-23 05:00:00,660.9,1.26,12.17,3.08,5.25,13.8,23.81,5.07,2,2022-12-23,05:00:00
2022-12-23 06:00:00,667.57,1.37,10.37,3.0,5.72,13.52,23.25,5.32,2,2022-12-23,06:00:00
2022-12-23 07:00:00,747.68,1.61,11.31,3.8,7.99,14.61,26.98,7.79,2,2022-12-23,07:00:00
2022-12-23 08:00:00,947.95,3.97,13.88,6.35,10.85,18.58,35.5,11.02,2,2022-12-23,08:00:00
2022-12-23 09:00:00,1121.52,2.77,17.99,30.4,14.54,23.36,45.7,15.33,2,2022-12-23,09:00:00
2022-12-23 10:00:00,934.6,1.37,14.05,69.38,11.68,19.67,36.75,12.54,2,2022-12-23,10:00:00
2022-12-23 11:00:00,894.55,0.83,10.8,111.58,11.09,20.73,35.48,12.41,3,2022-12-23,11:00:00
2022-12-23 12:00:00,854.49,0.53,7.63,140.19,10.25,22.48,36.53,11.91,4,2022-12-23,12:00:00
2022-12-23 13:00:00,747.68,0.4,5.91,131.61,8.23,19.22,30.44,9.75,3,2022-12-23,13:00:00
2022-12-23 14:00:00,620.84,0.37,6.0,92.98,6.08,12.78,20.6,7.54,2,2022-12-23,14:00:00
2022-12-23 15:00:00,514.03,0.3,6.08,52.93,4.35,7.39,12.89,5.57,1,2022-12-23,15:00:00
2022-12-23 16:00:00,487.33,0.33,6.6,31.11,3.81,5.24,9.98,4.94,1,2022-12-23,16:00:00
2022-12-23 17:00:00,520.71,0.33,8.74,22.17,4.05,5.17,10.09,5.13,1,2022-12-23,17:00:00
2022-12-23 18:00:00,560.76,0.15,10.54,17.34,4.17,5.55,10.71,5.19,1,2022-12-23,18:00:00
2022-12-23 19:00:00,580.79,0.13,10.71,15.02,4.41,6.48,12.01,5.45,1,2022-12-23,19:00:00
2022-12-23 20:00:00,607.49,0.16,10.28,13.77,4.71,7.68,13.9,5.83,1,2022-12-23,20:00:00
2022-12-23 21:00:00,614.17,0.17,9.6,12.7,4.77,8.44,15.5,5.89,1,2022-12-23,21:00:00
2022-12-23 22:00:00,841.14,1.96,14.74,5.19,5.72,17.75,28.74,6.97,2,2022-12-23,22:00:00
2022-12-23 23:00:00,1148.22,8.61,16.96,0.37,6.68,30.02,46.13,7.66,3,2022-12-23,23:00:00
2022-12-24 00:00:00,1255.04,14.98,15.77,0.04,6.14,32.88,51.55,6.71,3,2022-12-24,00:00:00
2022-12-24 01:00:00,1214.98,20.56,13.88,0.01,5.25,32.9,53.65,6.08,3,2022-12-24,01:00:00
2022-12-24 02:00:00,1201.63,29.5,12.34,0.0,5.6,36.0,59.26,7.54,3,2022-12-24,02:00:00
2022-12-24 03:00:00,1255.04,44.26,12.0,0.0,7.21,42.33,69.04,10.77,3,2022-12-24,03:00:00
2022-12-24 04:00:00,1281.74,64.37,12.85,0.0,8.58,47.96,79.54,13.43,3,2022-12-24,04:00:00
2022-12-24 05:00:00,1214.98,78.68,12.51,0.0,7.51,47.6,83.37,11.27,3,2022-12-24,05:00:00
2022-12-24 06:00:00,1161.58,83.15,11.82,0.0,6.08,45.23,85.2,7.85,3,2022-12-24,06:00:00
2022-12-24 07:00:00,1441.96,84.94,13.54,0.03,6.91,53.48,101.4,7.73,4,2022-12-24,07:00:00
2022-12-24 08:00:00,2029.42,87.62,20.56,0.72,8.7,69.25,126.06,8.87,4,2022-12-24,08:00:00
2022-12-24 09:00:00,2349.85,59.9,53.47,10.91,9.54,77.97,139.07,10.77,5,2022-12-24,09:00:00
2022-12-24 10:00:00,947.95,1.3,14.05,125.89,8.34,24.34,56.75,12.41,3,2022-12-24,10:00:00
2022-12-24 11:00:00,834.47,0.49,5.83,154.5,6.97,23.09,49.72,10.89,4,2022-12-24,11:00:00
2022-12-24 12:00:00,747.68,0.39,4.16,145.91,5.66,19.91,41.25,8.87,4,2022-12-24,12:00:00
2022-12-24 13:00:00,654.22,0.38,3.64,133.04,4.95,17.52,38.45,7.35,3,2022-12-24,13:00:00
2022-12-24 14:00:00,640.87,0.4,3.86,130.18,5.01,17.47,39.43,7.28,3,2022-12-24,14:00:00
2022-12-24 15:00:00,567.44,0.44,3.86,104.43,4.23,13.93,34.75,6.02,3,2022-12-24,15:00:00
2022-12-24 16:00:00,540.73,0.56,4.76,73.67,4.29,10.09,27.37,5.83,2,2022-12-24,16:00:00
2022-12-24 17:00:00,567.44,0.51,7.63,44.35,4.35,8.43,26.53,5.95,2,2022-12-24,17:00:00
2022-12-24 18:00:00,580.79,0.11,10.37,25.75,4.11,9.16,34.8,5.76,2,2022-12-24,18:00:00
2022-12-24 19:00:00,767.71,0.71,18.51,11.62,4.59,16.12,49.4,7.47,2,2022-12-24,19:00:00
2022-12-24 20:00:00,1054.76,4.02,24.33,2.24,6.14,28.34,70.39,10.26,3,2022-12-24,20:00:00
2022-12-24 21:00:00,1321.79,9.83,25.7,0.26,7.75,41.27,89.98,12.16,3,2022-12-24,21:00:00
2022-12-24 22:00:00,1668.93,19.0,25.7,0.02,9.42,58.7,113.24,14.31,4,2022-12-24,22:00:00
2022-12-24 23:00:00,2082.82,32.19,26.05,0.0,10.13,79.39,139.29,13.93,5,2022-12-24,23:00:00
2022-12-25 00:00:00,2349.85,46.49,26.73,0.0,8.94,92.23,153.05,10.39,5,2022-12-25,00:00:00
2022-12-26 01:00:00,1895.9,20.56,35.3,0.01,6.5,102.93,234.36,7.09,5,2022-12-26,01:00:00
2022-12-26 02:00:00,1842.5,22.35,31.53,0.01,6.62,103.75,237.04,7.41,5,2022-12-26,02:00:00
2022-12-26 03:00:00,1815.8,27.27,27.76,0.0,7.03,107.3,243.85,8.49,5,2022-12-26,03:00:00
2022-12-26 04:00:00,1789.09,32.19,24.68,0.0,7.33,107.67,241.42,9.12,5,2022-12-26,04:00:00
2022-12-26 05:00:00,1602.17,33.53,22.96,0.0,6.5,98.63,221.68,7.41,5,2022-12-26,05:00:00
2022-12-26 06:00:00,1361.85,28.16,21.93,0.0,5.96,83.93,197.67,6.46,5,2022-12-26,06:00:00
2022-12-26 07:00:00,1455.31,24.59,25.02,0.24,7.57,81.52,199.96,8.04,5,2022-12-26,07:00:00
2022-12-26 08:00:00,1842.5,28.39,31.53,5.32,9.54,90.89,222.43,10.01,5,2022-12-26,08:00:00
2022-12-26 09:00:00,1949.31,14.98,45.24,42.92,10.61,96.94,238.83,12.54,5,2022-12-26,09:00:00
2022-12-26 10:00:00,1014.71,1.15,11.14,128.75,10.49,53.49,174.54,14.44,4,2022-12-26,10:00:00
2022-12-26 11:00:00,1108.17,0.54,7.11,191.69,13.35,60.11,179.84,18.24,5,2022-12-26,11:00:00
2022-12-26 12:00:00,1255.04,0.39,6.25,248.91,15.74,71.94,194.98,21.53,5,2022-12-26,12:00:00
2022-12-26 13:00:00,1094.82,0.36,5.18,228.88,12.28,81.12,205.49,17.23,5,2022-12-26,13:00:00
2022-12-26 14:00:00,961.3,0.37,4.8,194.55,9.54,79.94,202.35,13.81,5,2022-12-26,14:00:00
2022-12-26 15:00:00,787.73,0.38,4.33,143.05,6.32,74.01,195.86,9.5,4,2022-12-26,15:00:00
2022-12-26 16:00:00,700.95,0.42,5.01,108.72,5.01,66.26,186.49,7.6,4,2022-12-26,16:00:00
2022-12-26 17:00:00,694.27,0.35,7.63,84.4,5.01,56.95,173.65,7.41,4,2022-12-26,17:00:00
2022-12-26 18:00:00,687.6,0.05,10.2,60.08,4.95,50.16,163.47,7.03,4,2022-12-26,18:00:00
2022-12-26 19:00:00,667.57,0.0,10.2,45.78,4.77,45.67,157.06,6.65,4,2022-12-26,19:00:00
2022-12-26 20:00:00,674.25,0.0,10.02,39.34,4.95,43.12,152.37,6.84,4,2022-12-26,20:00:00
2022-12-26 21:00:00,680.92,0.0,10.11,36.84,5.13,41.31,147.63,7.03,4,2022-12-26,21:00:00
2022-12-26 22:00:00,1121.52,0.63,25.7,15.91,7.39,59.63,167.45,10.13,4,2022-12-26,22:00:00
2022-12-26 23:00:00,1642.23,8.38,35.64,0.93,10.01,81.84,192.46,14.57,5,2022-12-26,23:00:00
2022-12-27 00:00:00,1922.61,20.34,36.67,0.02,11.8,91.05,202.61,18.24,5,2022-12-27,00:00:00
2022-12-27 01:00:00,2082.82,32.63,38.39,0.0,13.35,101.2,217.65,21.53,5,2022-12-27,01:00:00
2022-12-27 02:00:00,2216.34,47.83,33.93,0.0,12.28,116.71,236.36,19.0,5,2022-12-27,02:00:00
2022-12-27 03:00:00,2296.45,66.16,29.82,0.0,9.18,132.81,254.29,11.78,5,2022-12-27,03:00:00
2022-12-27 04:00:00,2243.04,80.47,27.42,0.0,6.74,138.78,257.91,6.9,5,2022-12-27,04:00:00
2022-12-27 05:00:00,2082.82,84.94,25.36,0.0,6.2,133.65,250.9,6.4,5,2022-12-27,05:00:00
2022-12-27 06:00:00,2002.72,84.94,23.65,0.0,6.74,129.41,247.58,7.41,5,2022-12-27,06:00:00
2022-12-27 07:00:00,2483.37,99.24,23.99,0.03,9.54,148.52,276.91,10.77,5,2022-12-27,07:00:00
2022-12-27 08:00:00,3417.97,123.38,31.87,0.78,12.52,180.84,323.2,12.54,5,2022-12-27,08:00:00
2022-12-27 09:00:00,4005.43,86.72,91.85,17.17,13.95,204.82,359.34,15.83,5,2022-12-27,09:00:00
2022-12-27 10:00:00,1255.04,1.31,15.59,147.34,12.04,65.54,195.6,17.48,4,2022-12-27,10:00:00
2022-12-27 11:00:00,974.66,0.56,6.34,155.93,8.82,60.76,187.76,12.92,4,2022-12-27,11:00:00
2022-12-27 12:00:00,821.11,0.47,4.54,135.9,6.91,59.7,184.78,9.88,4,2022-12-27,12:00:00
2022-12-27 13:00:00,700.95,0.47,3.77,114.44,5.13,62.98,195.83,7.35,4,2022-12-27,13:00:00
2022-12-27 14:00:00,667.57,0.49,3.77,101.57,4.53,65.65,205.01,6.52,5,2022-12-27,14:00:00
2022-12-27 15:00:00,627.52,0.5,3.68,84.4,3.87,69.66,222.13,5.7,5,2022-12-27,15:00:00
2022-12-27 16:00:00,654.22,0.58,4.88,70.1,4.41,70.8,225.07,6.33,5,2022-12-27,16:00:00
2022-12-27 17:00:00,694.27,0.52,7.37,56.51,4.71,71.47,227.74,6.71,5,2022-12-27,17:00:00
2022-12-27 18:00:00,714.3,0.14,9.77,44.35,4.53,74.65,236.47,6.27,5,2022-12-27,18:00:00
2022-12-27 19:00:00,867.84,0.01,16.28,32.54,4.65,83.96,245.72,6.21,5,2022-12-27,19:00:00
2022-12-27 20:00:00,1108.17,0.1,23.99,21.46,5.84,98.5,264.33,7.54,5,2022-12-27,20:00:00
2022-12-27 21:00:00,1308.44,0.32,29.47,14.48,7.09,111.33,284.57,8.99,5,2022-12-27,21:00:00
2022-12-27 22:00:00,1708.98,3.86,38.73,3.8,11.44,133.96,318.5,18.24,5,2022-12-27,22:00:00
2022-12-27 23:00:00,2189.64,17.21,43.53,0.09,17.88,160.98,358.66,31.66,5,2022-12-27,23:00:00
2022-12-28 00:00:00,2536.77,35.76,44.55,0.0,21.22,177.07,380.82,37.49,5,2022-12-28,00:00:00
2022-12-28 01:00:00,2883.91,59.01,47.98,0.0,23.84,196.4,397.72,42.05,5,2022-12-28,01:00:00
2022-12-28 02:00:00,3097.53,78.68,51.41,0.0,25.51,212.0,413.65,44.58,5,2022-12-28,02:00:00
2022-12-28 03:00:00,3097.53,93.88,52.09,0.0,25.99,217.63,422.53,45.6,5,2022-12-28,03:00:00
2022-12-28 04:00:00,2883.91,103.71,50.72,0.0,24.56,209.41,420.42,42.56,5,2022-12-28,04:00:00
2022-12-28 05:00:00,2483.37,104.61,45.93,0.0,21.22,192.55,411.57,35.97,5,2022-12-28,05:00:00
2022-12-28 06:00:00,2162.93,101.03,39.41,0.0,17.64,175.03,402.53,29.13,5,2022-12-28,06:00:00
2022-12-28 07:00:00,2296.45,93.88,34.62,0.06,15.5,175.74,410.93,24.57,5,2022-12-28,07:00:00
2022-12-28 08:00:00,3017.43,97.45,38.39,1.45,15.14,197.57,440.51,22.8,5,2022-12-28,08:00:00
2022-12-28 09:00:00,3685.0,67.95,86.37,18.78,15.74,229.49,473.63,25.59,5,2022-12-28,09:00:00
2022-12-28 10:00:00,1441.96,1.61,16.96,141.62,13.47,141.87,376.69,18.75,5,2022-12-28,10:00:00
2022-12-28 11:00:00,1228.33,0.59,7.37,171.66,11.56,145.27,387.72,16.21,5,2022-12-28,11:00:00
2022-12-28 12:00:00,1054.76,0.47,5.23,161.65,8.94,144.29,388.92,12.54,5,2022-12-28,12:00:00
2022-12-28 13:00:00,907.9,0.43,4.41,147.34,6.85,142.27,388.58,9.5,5,2022-12-28,13:00:00
2022-12-28 14:00:00,847.82,0.45,4.33,128.75,5.84,140.14,383.92,8.11,5,2022-12-28,14:00:00
2022-12-28 15:00:00,774.38,0.47,4.07,98.71,4.59,134.36,375.19,6.4,5,2022-12-28,15:00:00
2022-12-28 16:00:00,781.06,0.54,5.01,77.25,4.59,130.26,362.93,6.33,5,2022-12-28,16:00:00
2022-12-28 17:00:00,807.76,0.43,7.63,60.08,4.71,126.34,349.38,6.52,5,2022-12-28,17:00:00
2022-12-28 18:00:00,807.76,0.07,10.02,47.21,4.47,121.38,337.65,6.21,5,2022-12-28,18:00:00
2022-12-28 19:00:00,774.38,0.0,9.51,43.63,4.23,113.68,319.64,5.7,5,2022-12-28,19:00:00
2022-12-28 20:00:00,754.36,0.0,9.0,42.2,4.41,101.98,297.72,5.76,5,2022-12-28,20:00:00
2022-12-28 21:00:00,734.33,0.0,8.83,40.05,4.59,86.08,265.65,5.83,5,2022-12-28,21:00:00
2022-12-28 22:00:00,961.3,0.09,18.51,25.03,5.6,83.19,246.06,6.52,5,2022-12-28,22:00:00
2022-12-28 23:00:00,1255.04,1.2,30.5,8.23,6.32,87.74,246.24,6.97,5,2022-12-28,23:00:00
2022-12-29 00:00:00,1295.09,2.85,33.59,3.04,5.6,81.97,240.4,6.14,5,2022-12-29,00:00:00
2022-12-29 01:00:00,1214.98,2.85,32.56,2.7,5.3,76.76,235.69,6.52,5,2022-12-29,01:00:00
2022-12-29 02:00:00,1174.93,3.52,30.16,1.79,5.54,76.41,233.1,7.16,5,2022-12-29,02:00:00
2022-12-29 03:00:00,1255.04,7.26,28.1,0.44,6.32,80.76,235.96,7.98,5,2022-12-29,03:00:00
2022-12-29 04:00:00,1388.55,13.63,25.36,0.04,7.21,88.85,239.58,8.99,5,2022-12-29,04:00:00
2022-12-29 05:00:00,1468.66,18.1,22.96,0.01,7.87,94.12,242.95,9.63,5,2022-12-29,05:00:00
2022-12-29 06:00:00,1455.31,16.76,23.31,0.03,8.46,93.15,261.39,10.51,5,2022-12-29,06:00:00
2022-12-29 07:00:00,1522.06,13.3,27.42,0.11,10.25,89.99,266.82,12.79,5,2022-12-29,07:00:00
2022-12-29 08:00:00,1695.63,15.87,29.82,0.65,11.09,85.68,255.05,12.29,5,2022-12-29,08:00:00
2022-12-29 09:00:00,1482.01,8.38,30.16,6.97,10.85,67.31,222.53,12.41,5,2022-12-29,09:00:00
2022-12-29 10:00:00,834.47,1.09,14.39,39.7,7.99,42.18,204.11,10.64,5,2022-12-29,10:00:00
2022-12-29 11:00:00,847.82,0.76,12.51,60.8,9.18,47.73,219.54,12.67,5,2022-12-29,11:00:00
2022-12-29 12:00:00,907.9,0.62,11.48,84.4,10.73,55.98,232.61,14.82,5,2022-12-29,12:00:00
2022-12-29 13:00:00,854.49,0.52,8.23,111.58,9.66,64.18,238.0,13.43,5,2022-12-29,13:00:00
2022-12-29 14:00:00,827.79,0.33,7.97,105.86,8.94,60.88,226.82,12.41,5,2022-12-29,14:00:00
2022-12-29 15:00:00,714.3,0.24,7.97,81.54,6.85,54.09,214.17,9.63,5,2022-12-29,15:00:00
2022-12-29 16:00:00,640.87,0.3,8.14,55.07,5.6,45.01,202.14,7.79,5,2022-12-29,16:00:00
2022-12-29 17:00:00,634.19,0.22,9.6,39.7,5.13,40.78,196.59,7.16,4,2022-12-29,17:00:00
2022-12-29 18:00:00,627.52,0.04,10.54,32.9,4.53,38.93,188.42,6.27,4,2022-12-29,18:00:00
2022-12-29 19:00:00,614.17,0.0,9.85,29.68,4.23,36.62,180.6,5.64,4,2022-12-29,19:00:00
2022-12-29 20:00:00,627.52,0.0,9.6,28.25,4.53,37.23,183.56,6.14,4,2022-12-29,20:00:00
2022-12-29 21:00:00,640.87,0.0,9.17,28.61,4.65,39.37,184.44,6.4,4,2022-12-29,21:00:00
2022-12-29 22:00:00,767.71,0.04,13.54,23.25,5.13,48.0,193.34,6.71,4,2022-12-29,22:00:00
2022-12-29 23:00:00,934.6,0.23,19.71,15.02,5.54,58.27,204.43,6.65,5,2022-12-29,23:00:00
2022-12-30 00:00:00,947.95,0.41,21.42,11.0,4.95,60.39,207.39,5.32,5,2022-12-30,00:00:00
2022-12-30 01:00:00,894.55,0.45,19.54,9.57,4.59,60.08,208.48,5.0,5,2022-12-30,01:00:00
2022-12-30 02:00:00,894.55,1.02,19.02,5.63,4.83,59.99,205.54,5.07,5,2022-12-30,02:00:00
2022-12-30 03:00:00,907.9,3.49,19.36,1.13,5.01,58.93,198.78,5.0,4,2022-12-30,03:00:00
2022-12-30 04:00:00,867.84,7.15,17.48,0.12,4.77,55.04,183.78,4.69,4,2022-12-30,04:00:00
2022-12-30 05:00:00,801.09,9.28,15.08,0.06,4.59,51.38,174.2,4.69,4,2022-12-30,05:00:00
2022-12-30 06:00:00,814.44,10.39,14.22,0.05,4.95,51.52,176.66,5.38,4,2022-12-30,06:00:00
2022-12-30 07:00:00,1068.12,15.87,16.45,0.16,6.91,60.31,196.22,7.6,4,2022-12-30,07:00:00
2022-12-30 08:00:00,1482.01,23.02,22.96,3.44,9.54,71.82,222.75,10.26,5,2022-12-30,08:00:00
2022-12-30 09:00:00,1668.93,12.29,37.01,40.41,12.52,79.25,246.73,15.07,5,2022-12-30,09:00:00
2022-12-30 10:00:00,1094.82,1.3,14.39,138.76,12.28,72.91,243.63,16.47,5,2022-12-30,10:00:00
2022-12-30 11:00:00,1188.28,0.59,9.51,220.3,13.83,85.05,257.58,19.25,5,2022-12-30,11:00:00
2022-12-30 12:00:00,1228.33,0.41,7.63,251.77,12.76,88.32,261.58,18.75,5,2022-12-30,12:00:00
2022-12-30 13:00:00,961.3,0.35,6.0,208.85,9.66,81.93,245.57,13.55,5,2022-12-30,13:00:00
2022-12-30 14:00:00,841.14,0.31,5.74,173.09,7.87,75.14,233.02,11.15,5,2022-12-30,14:00:00
2022-12-30 15:00:00,720.98,0.26,5.31,131.61,5.6,69.37,222.65,8.23,5,2022-12-30,15:00:00
2022-12-30 16:00:00,660.9,0.33,5.36,104.43,4.53,66.82,219.99,6.78,5,2022-12-30,16:00:00
2022-12-30 17:00:00,654.22,0.24,7.54,77.25,4.35,62.88,210.06,6.4,5,2022-12-30,17:00:00
2022-12-30 18:00:00,634.19,0.04,9.51,51.5,4.17,58.84,198.54,5.83,4,2022-12-30,18:00:00
2022-12-30 19:00:00,614.17,0.0,9.25,38.98,4.05,55.33,184.77,5.51,4,2022-12-30,19:00:00
2022-12-30 20:00:00,607.49,0.0,8.91,35.41,4.23,51.53,172.28,5.76,4,2022-12-30,20:00:00
2022-12-30 21:00:00,600.81,0.0,8.4,34.33,4.23,45.55,156.98,5.7,4,2022-12-30,21:00:00
2022-12-30 22:00:00,747.68,0.02,13.19,26.46,5.01,45.57,149.26,6.52,4,2022-12-30,22:00:00
2022-12-30 23:00:00,921.25,0.15,19.19,16.27,5.48,45.94,140.29,6.52,4,2022-12-30,23:00:00
2022-12-31 00:00:00,907.9,0.31,20.05,11.62,4.71,38.43,121.91,5.0,4,2022-12-31,00:00:00
2022-12-31 01:00:00,801.09,0.29,17.14,10.37,3.76,30.13,103.01,3.83,4,2022-12-31,01:00:00
2022-12-31 02:00:00,761.03,0.71,16.45,6.44,3.58,27.51,92.56,3.61,3,2022-12-31,02:00:00
2022-12-31 03:00:00,787.73,3.07,16.79,1.3,3.76,28.55,86.83,3.7,3,2022-12-31,03:00:00
2022-12-31 04:00:00,761.03,7.26,14.91,0.1,3.55,28.65,78.84,3.55,3,2022-12-31,04:00:00
2022-12-31 05:00:00,700.95,9.28,12.68,0.04,3.37,26.35,67.14,3.48,3,2022-12-31,05:00:00
2022-12-31 06:00:00,680.92,9.5,11.65,0.05,3.52,25.22,59.95,3.8,3,2022-12-31,06:00:00
2022-12-31 07:00:00,834.47,12.74,12.85,0.17,4.71,29.8,64.7,5.13,3,2022-12-31,07:00:00
2022-12-31 08:00:00,1054.76,16.99,16.45,3.58,6.08,35.14,74.66,6.46,3,2022-12-31,08:00:00
2022-12-31 09:00:00,1094.82,9.5,24.33,31.11,6.97,36.95,84.12,8.49,3,2022-12-31,09:00:00
2022-12-31 10:00:00,747.68,1.12,8.31,95.84,6.68,29.96,100.28,8.87,4,2022-12-31,10:00:00
2022-12-31 11:00:00,774.38,0.53,5.4,140.19,7.27,46.24,159.41,9.88,4,2022-12-31,11:00:00
2022-12-31 12:00:00,814.44,0.39,4.54,170.23,7.45,58.32,194.2,10.26,4,2022-12-31,12:00:00
2022-12-31 13:00:00,781.06,0.32,3.73,167.37,5.96,61.84,196.54,8.49,4,2022-12-31,13:00:00
2022-12-31 14:00:00,767.71,0.3,3.77,168.8,5.48,55.9,171.33,7.98,4,2022-12-31,14:00:00
2022-12-31 15:00:00,700.95,0.28,3.81,157.36,4.53,44.79,140.41,6.71,4,2022-12-31,15:00:00
2022-12-31 16:00:00,674.25,0.27,4.67,145.91,4.35,35.62,117.61,6.33,4,2022-12-31,16:00:00
2022-12-31 17:00:00,700.95,0.19,6.6,141.62,4.53,32.42,109.08,6.65,4,2022-12-31,17:00:00
2022-12-31 18:00:00,714.3,0.03,8.23,130.18,4.41,31.75,106.07,6.52,4,2022-12-31,18:00:00
2022-12-31 19:00:00,807.76,0.0,12.68,110.15,4.29,34.12,106.24,6.21,4,2022-12-31,19:00:00
2022-12-31 20:00:00,934.6,0.0,17.31,85.12,4.77,39.14,112.66,6.71,4,2022-12-31,20:00:00
2022-12-31 21:00:00,1001.36,0.0,20.05,65.8,5.3,44.11,124.14,7.09,4,2022-12-31,21:00:00
2022-12-31 22:00:00,1094.82,0.0,23.31,47.92,5.84,49.91,138.54,7.6,4,2022-12-31,22:00:00
2022-12-31 23:00:00,1174.93,0.01,28.45,31.47,6.02,55.32,152.17,7.41,4,2022-12-31,23:00:00
2023-01-01 00:00:00,1201.63,0.1,33.24,18.95,5.42,56.37,159.15,6.02,4,2023-01-01,00:00:00
2023-01-01 01:00:00,1335.14,0.66,44.55,9.12,7.27,64.21,172.88,10.26,4,2023-01-01,01:00:00
2023-01-01 02:00:00,1602.17,5.81,57.58,0.98,10.73,79.96,194.87,17.23,5,2023-01-01,02:00:00
